,Open,Low,High,Close,Change,ChangePercent,Date_Gregorian,Date_Jalali
2842,"32,896,000","32,702,000","33,695,000","33,542,000",423000,1.26%,2024/05/26,1403/03/06
2843,"33,506,000","33,496,000","34,517,000","33,965,000",263000,0.78%,2024/05/27,1403/03/07
2844,"33,963,000","33,429,000","34,256,000","33,702,000",12000,0.04%,2024/05/28,1403/03/08
2845,"33,817,000","33,517,000","33,850,000","33,690,000",355000,1.06%,2024/05/29,1403/03/09
2846,"33,693,000","33,107,000","33,693,000","33,335,000",600000,1.8%,2024/05/31,1403/03/11
2847,"33,346,000","33,109,000","34,046,000","33,935,000",339000,1.01%,2024/06/01,1403/03/12
2848,"33,942,000","33,277,000","33,942,000","33,596,000",110000,0.33%,2024/06/04,1403/03/15
2849,"33,589,000","33,517,000","33,766,000","33,706,000",378000,1.13%,2024/06/05,1403/03/16
2850,"33,676,000","33,212,000","33,688,000","33,328,000",2000,0.01%,2024/06/07,1403/03/18
2851,"33,321,000","33,055,000","33,559,000","33,330,000",208000,0.63%,2024/06/08,1403/03/19
2852,"33,337,000","32,855,000","33,388,000","33,122,000",141000,0.43%,2024/06/09,1403/03/20
2853,"33,102,000","32,928,000","33,252,000","32,981,000",238000,0.72%,2024/06/10,1403/03/21
2854,"32,977,000","32,917,000","33,249,000","33,219,000",106000,0.32%,2024/06/11,1403/03/22
2855,"33,217,000","33,055,000","33,217,000","33,113,000",386000,1.17%,2024/06/12,1403/03/23
2856,"33,122,000","33,115,000","33,642,000","33,499,000",159000,0.47%,2024/06/14,1403/03/25
2857,"33,501,000","33,379,000","33,780,000","33,658,000",99000,0.3%,2024/06/15,1403/03/26
2858,"33,448,000","33,171,000","33,653,000","33,559,000",63300,0.19%,2024/06/17,1403/03/28
2859,"33,491,200","33,018,900","33,914,800","33,622,300",46700,0.14%,2024/06/18,1403/03/29
2860,"33,561,000","33,415,000","33,748,000","33,669,000",32000,0.1%,2024/06/19,1403/03/30
2861,"33,667,000","33,446,000","33,711,000","33,637,000",460000,1.37%,2024/06/21,1403/04/01
2862,"33,635,000","33,536,000","34,207,000","34,097,000",507000,1.49%,2024/06/22,1403/04/02
2863,"34,127,000","34,127,000","34,715,000","34,604,000",223000,0.65%,2024/06/23,1403/04/03
2864,"34,438,000","33,480,000","34,556,000","34,381,000",600000,1.75%,2024/06/25,1403/04/05
2865,"34,378,000","34,221,000","35,085,000","34,981,000",143000,0.41%,2024/06/26,1403/04/06
2866,"34,978,000","34,441,000","35,295,000","35,124,000",358000,1.02%,2024/06/28,1403/04/08
2867,"35,131,000","34,825,000","35,685,000","35,482,000",176000,0.5%,2024/06/29,1403/04/09
2868,"35,486,000","35,043,000","35,486,000","35,306,000",521000,1.5%,2024/06/30,1403/04/10
2869,"35,200,000","34,708,000","35,463,000","34,785,000",25000,0.07%,2024/07/01,1403/04/11
2870,"34,796,000","34,393,000","34,942,000","34,810,000",129000,0.37%,2024/07/02,1403/04/12
2871,"34,817,000","34,755,000","35,050,000","34,939,000",618000,1.8%,2024/07/03,1403/04/13
2872,"34,669,000","34,032,000","34,743,000","34,321,000",67000,0.2%,2024/07/05,1403/04/15
2873,"34,341,000","34,187,000","34,551,000","34,254,000",446000,1.32%,2024/07/06,1403/04/16
2874,"34,092,000","33,771,000","34,127,000","33,808,000",399000,1.19%,2024/07/07,1403/04/17
2875,"33,935,000","33,201,000","33,940,000","33,409,000",161000,0.48%,2024/07/08,1403/04/18
2876,"33,402,000","33,078,000","33,965,000","33,570,000",153000,0.46%,2024/07/09,1403/04/19
2877,"33,616,000","33,425,000","33,729,000","33,723,000",122000,0.36%,2024/07/10,1403/04/20
2878,"33,623,000","33,432,000","33,990,000","33,845,000",141000,0.42%,2024/07/12,1403/04/22
2879,"33,843,000","33,843,000","34,104,000","33,986,000",23000,0.07%,2024/07/13,1403/04/23
2880,"34,194,000","33,935,000","34,689,000","33,963,000",81000,0.24%,2024/07/16,1403/04/26
2881,"33,956,000","33,817,000","34,420,000","33,882,000",261000,0.78%,2024/07/17,1403/04/27
2882,"33,877,000","33,148,000","33,877,000","33,621,000",90000,0.27%,2024/07/19,1403/04/29
2883,"33,628,000","33,205,000","33,963,000","33,531,000",95000,0.28%,2024/07/20,1403/04/30
2884,"33,612,000","33,090,000","33,612,000","33,436,000",194000,0.58%,2024/07/21,1403/04/31
2885,"33,515,000","33,489,000","33,963,000","33,630,000",328000,0.98%,2024/07/22,1403/05/01
2886,"33,746,000","33,489,000","34,101,000","33,958,000",224000,0.66%,2024/07/23,1403/05/02
2887,"33,746,000","33,639,000","33,803,000","33,734,000",148000,0.44%,2024/07/24,1403/05/03
2888,"33,725,000","33,725,000","34,101,000","33,882,000",180000,0.53%,2024/07/26,1403/05/05
2889,"33,877,000","33,840,000","34,265,000","34,062,000",217000,0.64%,2024/07/27,1403/05/06
2890,"34,050,000","34,050,000","34,415,000","34,279,000",337000,0.98%,2024/07/28,1403/05/07
2891,"34,265,000","33,850,000","34,805,000","34,616,000",1011000,2.92%,2024/07/29,1403/05/08
2892,"34,621,000","33,840,000","35,696,000","35,627,000",529000,1.48%,2024/07/30,1403/05/09
2893,"35,671,000","35,593,000","36,204,000","36,156,000",819000,2.27%,2024/07/31,1403/05/10
2894,"36,193,000","35,925,000","37,082,000","36,975,000",976000,2.71%,2024/08/02,1403/05/12
2895,"36,468,000","35,713,000","36,553,000","35,999,000",397000,1.12%,2024/08/03,1403/05/13
2896,"36,001,000","35,179,000","36,001,000","35,602,000",404000,1.15%,2024/08/04,1403/05/14
2897,"35,417,000","35,135,000","35,823,000","35,198,000",628000,1.78%,2024/08/05,1403/05/15
2898,"35,175,000","35,022,000","35,897,000","35,826,000",213000,0.6%,2024/08/06,1403/05/16
2899,"35,740,000","35,340,000","35,925,000","35,613,000",392000,1.11%,2024/08/07,1403/05/17
2900,"35,606,000","34,817,000","35,606,000","35,221,000",538000,1.55%,2024/08/09,1403/05/19
2901,"35,029,000","34,323,000","35,050,000","34,683,000",739000,2.13%,2024/08/10,1403/05/20
2902,"34,761,000","34,450,000","35,512,000","35,422,000",444000,1.27%,2024/08/11,1403/05/21
2903,"35,429,000","34,487,000","35,564,000","34,978,000",226000,0.65%,2024/08/12,1403/05/22
2904,"34,969,000","34,408,000","35,482,000","34,752,000",81000,0.23%,2024/08/13,1403/05/23
2905,"34,794,000","34,406,000","34,912,000","34,671,000",104000,0.3%,2024/08/14,1403/05/24
2906,"34,674,000","34,521,000","35,446,000","34,775,000",187000,0.54%,2024/08/16,1403/05/26
2907,"34,782,000","34,173,000","35,142,000","34,962,000",598000,1.71%,2024/08/18,1403/05/28
2908,"35,593,000","35,318,000","35,971,000","35,376,000",383000,1.08%,2024/08/19,1403/05/29
2909,"35,736,000","35,373,000","35,974,000","35,759,000",69000,0.19%,2024/08/20,1403/05/30
2910,"35,768,000","35,763,000","36,059,000","35,828,000",44000,0.12%,2024/08/21,1403/05/31
2911,"35,842,000","35,671,000","35,964,000","35,872,000",305000,0.85%,2024/08/23,1403/06/02
2912,"35,874,000","35,874,000","36,500,000","36,177,000",294000,0.82%,2024/08/25,1403/06/04
2913,"36,186,000","35,784,000","36,188,000","35,883,000",264000,0.74%,2024/08/26,1403/06/05
2914,"35,895,000","35,883,000","36,267,000","36,147,000",173000,0.48%,2024/08/27,1403/06/06
2915,"36,137,000","36,137,000","36,403,000","36,320,000",76000,0.21%,2024/08/28,1403/06/07
2916,"36,338,000","36,172,000","36,417,000","36,244,000",510000,1.41%,2024/08/30,1403/06/09
2917,"36,287,000","36,262,000","36,763,000","36,754,000",321000,0.88%,2024/08/31,1403/06/10
2918,"36,745,000","36,396,000","36,745,000","36,433,000",21000,0.06%,2024/09/02,1403/06/12
2919,"36,440,000","36,368,000","36,518,000","36,454,000",416000,1.15%,2024/09/04,1403/06/14
2920,"36,472,000","35,957,000","36,472,000","36,038,000",28000,0.08%,2024/09/06,1403/06/16
2921,"36,029,000","36,004,000","36,257,000","36,066,000",226000,0.63%,2024/09/07,1403/06/17
2922,"36,075,000","36,050,000","36,378,000","36,292,000",231000,0.64%,2024/09/08,1403/06/18
2923,"36,297,000","36,246,000","36,523,000","36,523,000",106000,0.29%,2024/09/09,1403/06/19
2924,"36,488,000","36,488,000","36,701,000","36,629,000",434000,1.18%,2024/09/10,1403/06/20
2925,"36,625,000","36,472,000","37,296,000","37,063,000",168000,0.46%,2024/09/13,1403/06/23
2926,"37,033,000","36,793,000","37,130,000","36,895,000",198000,0.54%,2024/09/14,1403/06/24
2927,"36,911,000","36,848,000","37,109,000","37,093,000",238000,0.64%,2024/09/15,1403/06/25
2928,"37,112,000","37,077,000","37,527,000","37,331,000",18000,0.05%,2024/09/16,1403/06/26
2929,"37,333,000","37,273,000","37,506,000","37,313,000",69000,0.18%,2024/09/17,1403/06/27
2930,"37,310,000","37,246,000","37,504,000","37,382,000",672000,1.8%,2024/09/18,1403/06/28
2931,"37,398,000","37,398,000","38,111,000","38,054,000",443000,1.16%,2024/09/21,1403/06/31
2932,"38,058,000","37,989,000","38,548,000","38,497,000",575000,1.49%,2024/09/22,1403/07/01
2933,"38,511,000","38,501,000","39,164,000","39,072,000",291000,0.75%,2024/09/23,1403/07/02
2934,"39,049,000","38,691,000","39,106,000","38,781,000",270000,0.7%,2024/09/24,1403/07/03
2935,"38,769,000","38,769,000","39,259,000","39,051,000",1210000,3.1%,2024/09/25,1403/07/04
2936,"39,056,000","39,056,000","40,621,000","40,261,000",474000,1.19%,2024/09/27,1403/07/06
2937,"40,258,000","39,409,000","40,258,000","39,787,000",411000,1.04%,2024/09/28,1403/07/07
2938,"39,762,000","39,146,000","39,764,000","39,376,000",1125000,2.86%,2024/09/29,1403/07/08
2939,"39,490,000","39,467,000","40,621,000","40,501,000",284000,0.7%,2024/09/30,1403/07/09
2940,"40,505,000","40,018,000","40,953,000","40,785,000",265000,0.65%,2024/10/01,1403/07/10
2941,"40,630,000","40,609,000","41,094,000","41,050,000",120000,0.29%,2024/10/02,1403/07/11
2942,"41,046,000","39,928,000","41,046,000","40,930,000",480000,1.17%,2024/10/04,1403/07/13
2943,"40,750,000","40,743,000","41,489,000","41,410,000",411000,1%,2024/10/05,1403/07/14
2944,"41,383,000","40,836,000","41,383,000","40,999,000",653000,1.62%,2024/10/06,1403/07/15
2945,"41,004,000","40,277,000","41,004,000","40,346,000",328000,0.81%,2024/10/07,1403/07/16
2946,"40,332,000","40,284,000","40,803,000","40,674,000",254000,0.62%,2024/10/08,1403/07/17
2947,"40,688,000","40,667,000","41,057,000","40,928,000",563000,1.39%,2024/10/09,1403/07/18
2948,"40,935,000","40,311,000","40,935,000","40,365,000",454000,1.12%,2024/10/11,1403/07/20
2949,"40,355,000","40,355,000","40,942,000","40,819,000",259000,0.63%,2024/10/12,1403/07/21
2950,"40,824,000","40,824,000","41,464,000","41,078,000",28000,0.07%,2024/10/13,1403/07/22
2951,"41,064,000","40,824,000","41,110,000","41,050,000",575000,1.4%,2024/10/14,1403/07/23
2952,"41,018,000","41,018,000","41,752,000","41,625,000",169000,0.41%,2024/10/15,1403/07/24
2953,"41,634,000","41,560,000","41,937,000","41,794,000",741000,1.77%,2024/10/16,1403/07/25
2954,"41,803,000","41,803,000","42,639,000","42,535,000",224000,0.53%,2024/10/18,1403/07/27
2955,"42,537,000","42,468,000","43,500,000","42,759,000",496000,1.16%,2024/10/19,1403/07/28
2956,"42,775,000","42,738,000","43,479,000","43,255,000",1113000,2.57%,2024/10/20,1403/07/29
2957,"43,241,000","43,241,000","44,370,000","44,368,000",1309000,2.95%,2024/10/21,1403/07/30
2958,"44,365,000","44,365,000","45,908,000","45,677,000",293000,0.64%,2024/10/22,1403/08/01
2959,"45,656,000","45,557,000","46,046,000","45,970,000",2202000,5.03%,2024/10/23,1403/08/02
2960,"45,977,000","43,518,000","46,646,000","43,768,000",713000,1.63%,2024/10/25,1403/08/04
2961,"43,763,000","43,763,000","44,823,000","44,481,000",882000,1.98%,2024/10/26,1403/08/05
2962,"44,479,000","44,479,000","45,400,000","45,363,000",905000,2%,2024/10/27,1403/08/06
2963,"45,372,000","45,354,000","46,526,000","46,268,000",1240000,2.68%,2024/10/28,1403/08/07
2964,"46,263,000","46,254,000","47,639,000","47,508,000",1381000,2.99%,2024/10/29,1403/08/08
2965,"47,542,000","46,083,000","47,542,000","46,127,000",466000,1.01%,2024/10/30,1403/08/09
2966,"46,115,000","45,631,000","46,900,000","46,593,000",197000,0.42%,2024/11/01,1403/08/11
2967,"46,596,000","46,395,000","47,418,000","46,790,000",605000,1.31%,2024/11/02,1403/08/12
2968,"46,808,000","45,945,000","46,808,000","46,185,000",88000,0.19%,2024/11/03,1403/08/13
2969,"46,171,000","45,700,000","46,425,000","46,097,000",388000,0.85%,2024/11/04,1403/08/14
2970,"46,092,000","45,354,000","47,154,000","45,709,000",277000,0.61%,2024/11/05,1403/08/15
2971,"45,661,000","45,231,000","45,806,000","45,432,000",35000,0.08%,2024/11/06,1403/08/16
2972,"45,462,000","45,354,000","45,767,000","45,467,000",1009000,2.27%,2024/11/08,1403/08/18
2973,"45,448,000","44,430,000","45,492,000","44,458,000",1995000,4.7%,2024/11/09,1403/08/19
2974,"44,442,000","42,359,000","44,451,000","42,463,000",760000,1.79%,2024/11/10,1403/08/20
2975,"42,447,000","42,447,000","43,484,000","43,223,000",521000,1.21%,2024/11/11,1403/08/21
2976,"43,227,000","43,227,000","44,105,000","43,744,000",761000,1.77%,2024/11/12,1403/08/22
2977,"43,761,000","42,562,000","43,761,000","42,983,000",21000,0.05%,2024/11/13,1403/08/23
2978,"42,985,000","42,763,000","43,334,000","42,962,000",90000,0.21%,2024/11/15,1403/08/25
2979,"42,953,000","42,768,000","43,297,000","42,872,000",697000,1.63%,2024/11/16,1403/08/26
2980,"42,888,000","42,883,000","43,643,000","43,569,000",792000,1.82%,2024/11/17,1403/08/27
2981,"43,583,000","43,474,000","44,670,000","44,361,000",589000,1.33%,2024/11/18,1403/08/28
2982,"44,426,000","44,407,000","45,261,000","44,950,000",247000,0.55%,2024/11/19,1403/08/29
2983,"44,940,000","44,940,000","45,451,000","45,197,000",1408000,3.12%,2024/11/20,1403/08/30
2984,"45,199,000","45,199,000","47,053,000","46,605,000",928000,2.03%,2024/11/22,1403/09/02
2985,"46,614,000","45,123,000","46,780,000","45,677,000",942000,2.11%,2024/11/23,1403/09/03
2986,"45,663,000","44,631,000","45,705,000","44,735,000",32000,0.07%,2024/11/24,1403/09/04
2987,"44,739,000","44,389,000","45,072,000","44,703,000",408000,0.91%,2024/11/25,1403/09/05
2988,"44,693,000","44,679,000","45,261,000","45,111,000",520000,1.15%,2024/11/26,1403/09/06
2989,"45,109,000","44,987,000","45,651,000","45,631,000",164000,0.36%,2024/11/27,1403/09/07
2990,"45,617,000","45,617,000","46,519,000","45,795,000",146000,0.32%,2024/11/29,1403/09/09
2991,"45,758,000","45,400,000","46,139,000","45,649,000",270000,0.59%,2024/11/30,1403/09/10
2992,"45,651,000","45,587,000","45,998,000","45,919,000",298000,0.65%,2024/12/01,1403/09/11
2993,"45,898,000","45,861,000","46,483,000","46,217,000",649000,1.4%,2024/12/02,1403/09/12
2994,"46,212,000","46,212,000","46,937,000","46,866,000",716000,1.55%,2024/12/03,1403/09/13
2995,"46,861,000","45,681,000","46,861,000","46,150,000",429000,0.93%,2024/12/06,1403/09/16
2996,"46,145,000","46,081,000","46,877,000","46,579,000",363000,0.78%,2024/12/07,1403/09/17
2997,"46,577,000","46,577,000","47,201,000","46,942,000",637000,1.36%,2024/12/08,1403/09/18
2998,"46,940,000","46,930,000","47,579,000","47,579,000",1034000,2.17%,2024/12/09,1403/09/19
2999,"47,572,000","47,572,000","48,678,000","48,613,000",431000,0.89%,2024/12/10,1403/09/20
3000,"48,632,000","48,124,000","48,706,000","48,182,000",494000,1.03%,2024/12/11,1403/09/21
3001,"48,191,000","48,140,000","48,948,000","48,676,000",141000,0.29%,2024/12/13,1403/09/23
3002,"48,683,000","48,371,000","48,872,000","48,535,000",882000,1.82%,2024/12/14,1403/09/24
3003,"48,463,000","48,463,000","49,581,000","49,417,000",293000,0.6%,2024/12/15,1403/09/25
3004,"49,431,000","49,084,000","49,795,000","49,124,000",570000,1.16%,2024/12/16,1403/09/26
3005,"49,105,000","49,105,000","49,879,000","49,694,000",984000,2.02%,2024/12/17,1403/09/27
3006,"49,673,000","48,574,000","49,724,000","48,710,000",208000,0.43%,2024/12/18,1403/09/28
3007,"48,715,000","48,632,000","49,170,000","48,918,000",153000,0.31%,2024/12/20,1403/09/30
3008,"48,902,000","48,362,000","49,103,000","49,071,000",801000,1.63%,2024/12/21,1403/10/01
3009,"49,075,000","49,024,000","50,223,000","49,872,000",621000,1.25%,2024/12/22,1403/10/02
3010,"49,890,000","49,885,000","50,673,000","50,493,000",284000,0.56%,2024/12/23,1403/10/03
3011,"50,490,000","49,918,000","50,894,000","50,777,000",655000,1.29%,2024/12/24,1403/10/04
3012,"50,763,000","50,629,000","51,495,000","51,432,000",1198000,2.33%,2024/12/25,1403/10/05
3013,"51,421,000","51,421,000","52,649,000","52,630,000",1018000,1.97%,2024/12/27,1403/10/07
3014,"52,621,000","51,190,000","52,972,000","51,612,000",693000,1.34%,2024/12/28,1403/10/08
3015,"51,629,000","51,007,000","52,425,000","52,305,000",108000,0.21%,2024/12/29,1403/10/09
3016,"52,298,000","51,956,000","52,621,000","52,413,000",228000,0.44%,2024/12/30,1403/10/10
3017,"52,430,000","51,945,000","52,430,000","52,185,000",229000,0.44%,2024/12/31,1403/10/11
3018,"52,169,000","51,931,000","52,326,000","51,956,000",392000,0.76%,2025/01/01,1403/10/12
3019,"51,982,000","51,098,000","51,982,000","51,564,000",358000,0.7%,2025/01/03,1403/10/14
3020,"51,596,000","51,195,000","51,795,000","51,206,000",32000,0.06%,2025/01/04,1403/10/15
3021,"51,213,000","50,860,000","51,308,000","51,174,000",1066000,2.08%,2025/01/05,1403/10/16
3022,"51,169,000","51,169,000","52,510,000","52,240,000",478000,0.92%,2025/01/06,1403/10/17
3023,"52,247,000","52,007,000","52,730,000","52,718,000",132000,0.25%,2025/01/07,1403/10/18
3024,"52,732,000","52,617,000","52,944,000","52,850,000",685000,1.3%,2025/01/08,1403/10/19
3025,"52,831,000","52,831,000","53,801,000","53,535,000",701000,1.33%,2025/01/10,1403/10/21
3026,"53,524,000","52,790,000","53,549,000","52,834,000",450000,0.85%,2025/01/11,1403/10/22
3027,"52,836,000","52,836,000","53,538,000","53,284,000",697000,1.33%,2025/01/12,1403/10/23
3028,"52,762,000","52,536,000","52,931,000","52,587,000",289000,0.55%,2025/01/14,1403/10/25
3029,"52,582,000","51,970,000","52,582,000","52,298,000",240000,0.46%,2025/01/15,1403/10/26
3030,"52,356,000","51,751,000","52,790,000","52,538,000",60000,0.11%,2025/01/17,1403/10/28
3031,"52,543,000","52,330,000","52,940,000","52,478,000",319000,0.61%,2025/01/18,1403/10/29
3032,"52,492,000","52,356,000","53,141,000","52,797,000",1320000,2.5%,2025/01/19,1403/10/30
3033,"52,801,000","52,663,000","54,210,000","54,117,000",707000,1.31%,2025/01/20,1403/11/01
3034,"54,466,000","54,445,000","54,907,000","54,824,000",339000,0.62%,2025/01/21,1403/11/02
3035,"54,828,000","54,828,000","55,399,000","55,163,000",423000,0.77%,2025/01/22,1403/11/03
3036,"55,182,000","55,182,000","55,819,000","55,586,000",517000,0.93%,2025/01/24,1403/11/05
3037,"55,579,000","55,579,000","56,165,000","56,103,000",113000,0.2%,2025/01/25,1403/11/06
3038,"56,084,000","55,493,000","56,391,000","55,990,000",645000,1.17%,2025/01/26,1403/11/07
3039,"55,987,000","55,135,000","56,130,000","55,345,000",483000,0.87%,2025/01/28,1403/11/09
3040,"55,357,000","55,214,000","55,980,000","55,828,000",935000,1.67%,2025/01/29,1403/11/10
3041,"55,833,000","55,833,000","56,927,000","56,763,000",118000,0.21%,2025/01/31,1403/11/12
3042,"56,474,000","56,324,000","56,892,000","56,645,000",400000,0.71%,2025/02/01,1403/11/13
3043,"56,634,000","56,532,000","57,098,000","57,045,000",667000,1.17%,2025/02/02,1403/11/14
3044,"57,042,000","56,945,000","57,751,000","57,712,000",1311000,2.27%,2025/02/03,1403/11/15
3045,"57,730,000","57,730,000","59,305,000","59,023,000",619000,1.05%,2025/02/04,1403/11/16
3046,"59,025,000","58,989,000","59,697,000","59,642,000",3631000,6.09%,2025/02/05,1403/11/17
3047,"59,651,000","59,651,000","64,615,000","63,273,000",2928000,4.63%,2025/02/07,1403/11/19
3048,"63,285,000","63,285,000","66,201,000","66,201,000",2253000,3.52%,2025/02/08,1403/11/20
3049,"66,185,000","62,717,000","66,277,000","63,948,000",121000,0.19%,2025/02/10,1403/11/22
3050,"63,957,000","62,609,000","64,146,000","63,827,000",1677000,2.63%,2025/02/11,1403/11/23
3051,"63,851,000","63,710,000","65,633,000","65,504,000",74000,0.11%,2025/02/12,1403/11/24
3052,"65,506,000","64,472,000","66,436,000","65,430,000",340000,0.52%,2025/02/14,1403/11/26
3053,"65,079,000","65,053,000","65,462,000","65,090,000",355000,0.55%,2025/02/15,1403/11/27
3054,"65,111,000","64,735,000","65,116,000","64,735,000",1087000,1.68%,2025/02/16,1403/11/28
3055,"64,769,000","64,735,000","66,145,000","65,822,000",1743000,2.65%,2025/02/17,1403/11/29
3056,"65,815,000","65,808,000","68,112,000","67,565,000",1469000,2.17%,2025/02/18,1403/11/30
3057,"67,581,000","67,563,000","69,735,000","69,034,000",1111000,1.64%,2025/02/19,1403/12/01
3058,"68,509,000","67,471,000","70,093,000","67,923,000",508000,0.75%,2025/02/21,1403/12/03
3059,"67,925,000","66,065,000","68,002,000","67,415,000",847000,1.27%,2025/02/22,1403/12/04
3060,"67,420,000","66,547,000","67,925,000","66,568,000",762000,1.16%,2025/02/23,1403/12/05
3061,"66,556,000","65,531,000","66,591,000","65,806,000",1378000,2.09%,2025/02/24,1403/12/06
